Author,Repo,ascl-id,repo_date,Language,Bytes
ziotom78,dacapo_calibration,1612.007,2016-12-08T06:55:29Z,MATLAB,3042
ziotom78,dacapo_calibration,1612.007,2016-12-08T06:55:29Z,Dockerfile,653
ICRAR,pyprofit,1612.005,2016-08-31T05:41:12Z,Python,47436
ICRAR,pyprofit,1612.005,2016-08-31T05:41:12Z,C++,25584
bretthandrews,flexCE,1612.006,2016-04-28T19:02:11Z,Python,204028
LucaMalavolta,PyORBIT,1612.008,2015-11-19T16:48:25Z,Python,434569
LucaMalavolta,PyORBIT,1612.008,2015-11-19T16:48:25Z,Shell,295
hsso,crete,1612.009,2014-12-08T22:32:44Z,Fortran,352280
hsso,crete,1612.009,2014-12-08T22:32:44Z,Python,5178
hsso,crete,1612.009,2014-12-08T22:32:44Z,Shell,439
exoclime,VULCAN,1704.011,2016-12-06T21:12:07Z,Python,1054978
exoclime,VULCAN,1704.011,2016-12-06T21:12:07Z,C++,136214
exoclime,VULCAN,1704.011,2016-12-06T21:12:07Z,Makefile,2335
dsavransky,EXOSIMS,0000.000,2015-06-01T16:51:37Z,Python,2199674
dsavransky,EXOSIMS,0000.000,2015-06-01T16:51:37Z,C,8087
michaelhb,superplot,1612.015,2015-12-14T01:03:09Z,Python,172644
ucl-exoplanets,pylightcurve,1612.018,2015-03-17T11:51:05Z,Python,189991
matteozennaro,reps,1612.022,2016-10-13T13:38:33Z,C,108623
matteozennaro,reps,1612.022,2016-10-13T13:38:33Z,Makefile,1154
adrn,gala,1707.006,2014-03-10T00:56:18Z,Python,790112
adrn,gala,1707.006,2014-03-10T00:56:18Z,C,102387
adrn,gala,1707.006,2014-03-10T00:56:18Z,C++,15747
adrn,gala,1707.006,2014-03-10T00:56:18Z,TeX,3702
RyanBalfanz,PyPDS,0000.000,2009-09-30T14:48:30Z,Python,55196
michaelaye,pyciss,0000.000,2014-11-06T00:31:54Z,Python,70693
michaelaye,pyciss,0000.000,2014-11-06T00:31:54Z,Jupyter Notebook,47694
michaelaye,pyciss,0000.000,2014-11-06T00:31:54Z,Makefile,1692
BGPS,distance-omnibus,0000.000,2013-12-23T14:16:42Z,IDL,483140
BGPS,distance-omnibus,0000.000,2013-12-23T14:16:42Z,Prolog,114427
adrn,thejoker,1701.001,2016-09-04T16:47:58Z,Python,220475
adrn,thejoker,1701.001,2016-09-04T16:47:58Z,Shell,1143
sbraden,circle-craters,0000.000,2014-03-21T20:59:33Z,Python,58770
sbraden,circle-craters,0000.000,2014-03-21T20:59:33Z,Makefile,14176
sbraden,circle-craters,0000.000,2014-03-21T20:59:33Z,Batchfile,6467
sbraden,circle-craters,0000.000,2014-03-21T20:59:33Z,Shell,2447
sbraden,circle-craters,0000.000,2014-03-21T20:59:33Z,QML,1564
coccoinomane,song,1701.012,2014-02-04T15:59:51Z,C,1470612
coccoinomane,song,1701.012,2014-02-04T15:59:51Z,Python,12067
coccoinomane,song,1701.012,2014-02-04T15:59:51Z,Makefile,7458
coccoinomane,song,1701.012,2014-02-04T15:59:51Z,Gnuplot,4848
coccoinomane,song,1701.012,2014-02-04T15:59:51Z,Shell,4363
coccoinomane,zelda,0000.000,2015-03-11T15:30:14Z,C,101821
coccoinomane,zelda,0000.000,2015-03-11T15:30:14Z,Python,53363
coccoinomane,zelda,0000.000,2015-03-11T15:30:14Z,Shell,12078
coccoinomane,zelda,0000.000,2015-03-11T15:30:14Z,Makefile,1688
dfm,kplr,1807.027,2013-04-10T15:20:53Z,Python,71211
dfm,kplr,1807.027,2013-04-10T15:20:53Z,Shell,104
akdeniz-uzay,A-Track,1704.010,2015-02-18T13:11:29Z,Python,199755
akdeniz-uzay,A-Track,1704.010,2015-02-18T13:11:29Z,Shell,6656
hippke,TTV-TDV-exomoons,0000.000,2016-01-07T15:33:50Z,Python,443159
guangtunbenzhu,SetCoverPy,0000.000,2016-05-16T02:21:42Z,Python,26188
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,IDL,761367
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,Prolog,233278
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,PostScript,198128
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,C,128024
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,PureBasic,34165
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,HTML,24302
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,Perl,15881
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,Python,8696
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,Makefile,7305
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,Shell,2537
blanton144,kcorrect,1701.010,2016-07-13T16:55:27Z,Fortran,1949
guangtunbenzhu,NonnegMFPy,0000.000,2016-05-22T20:43:50Z,Python,12550
guangtunbenzhu,NonnegMFPy,0000.000,2016-05-22T20:43:50Z,Prolog,8351
guangtunbenzhu,NonnegMFPy,0000.000,2016-05-22T20:43:50Z,IDL,4035
marius311,cosmoslik,1701.004,2013-04-01T20:25:11Z,Jupyter Notebook,341696
marius311,cosmoslik,1701.004,2013-04-01T20:25:11Z,Python,155008
marius311,cosmoslik,1701.004,2013-04-01T20:25:11Z,Fortran,18039
marius311,cosmoslik,1701.004,2013-04-01T20:25:11Z,Makefile,8429
terryyin,lizard,1906.011,2012-06-21T11:31:46Z,Python,367469
terryyin,lizard,1906.011,2012-06-21T11:31:46Z,HTML,102979
terryyin,lizard,1906.011,2012-06-21T11:31:46Z,PHP,4627
terryyin,lizard,1906.011,2012-06-21T11:31:46Z,CSS,4084
terryyin,lizard,1906.011,2012-06-21T11:31:46Z,XSLT,2233
terryyin,lizard,1906.011,2012-06-21T11:31:46Z,JavaScript,2043
terryyin,lizard,1906.011,2012-06-21T11:31:46Z,Makefile,931
terryyin,lizard,1906.011,2012-06-21T11:31:46Z,Hack,287
terryyin,lizard,1906.011,2012-06-21T11:31:46Z,Shell,111
terryyin,lizard,1906.011,2012-06-21T11:31:46Z,C,76
sevenian3,GrayStar4Server,1701.009,2016-03-17T21:12:02Z,Java,1072679
sevenian3,GrayStar4Server,1701.009,2016-03-17T21:12:02Z,JavaScript,421144
sevenian3,GrayStar4Server,1701.009,2016-03-17T21:12:02Z,HTML,125546
sevenian3,GrayStar4Server,1701.009,2016-03-17T21:12:02Z,PHP,43549
sevenian3,GrayStar4Server,1701.009,2016-03-17T21:12:02Z,CSS,5840
sevenian3,GrayStar4,1701.008,2016-03-17T20:45:27Z,JavaScript,1237055
sevenian3,GrayStar4,1701.008,2016-03-17T20:45:27Z,HTML,72342
sevenian3,GrayStar4,1701.008,2016-03-17T20:45:27Z,CSS,10868
chenjj2,forecaster,1701.007,2016-01-29T07:10:59Z,Jupyter Notebook,52286
chenjj2,forecaster,1701.007,2016-01-29T07:10:59Z,Python,8607
barentsen,dave,1903.012,2015-08-31T23:32:16Z,Python,966118
barentsen,dave,1903.012,2015-08-31T23:32:16Z,Jupyter Notebook,826626
barentsen,dave,1903.012,2015-08-31T23:32:16Z,MATLAB,696786
barentsen,dave,1903.012,2015-08-31T23:32:16Z,Fortran,326733
barentsen,dave,1903.012,2015-08-31T23:32:16Z,C++,94566
barentsen,dave,1903.012,2015-08-31T23:32:16Z,C,28133
barentsen,dave,1903.012,2015-08-31T23:32:16Z,TeX,7449
barentsen,dave,1903.012,2015-08-31T23:32:16Z,Makefile,257
barentsen,dave,1903.012,2015-08-31T23:32:16Z,M,239
astropy,astroquery,1708.004,2012-06-25T20:52:07Z,Python,2408923
astropy,astroquery,1708.004,2012-06-25T20:52:07Z,HTML,756486
astropy,astroquery,1708.004,2012-06-25T20:52:07Z,Shell,790
HajimeKawahara,juwvid,1702.003,2015-12-25T08:54:52Z,Jupyter Notebook,7862704
HajimeKawahara,juwvid,1702.003,2015-12-25T08:54:52Z,Fortran,56276
HajimeKawahara,juwvid,1702.003,2015-12-25T08:54:52Z,Julia,40917
HajimeKawahara,juwvid,1702.003,2015-12-25T08:54:52Z,Makefile,269
dfm,corner.py,1702.002,2012-09-06T18:51:44Z,Python,41034
dfm,corner.py,1702.002,2012-09-06T18:51:44Z,TeX,4876
VIRTIS-VEX,VIRTISpy,0000.000,2013-03-19T11:26:45Z,Python,8321
jdcphysics,validation,1702.004,2015-12-06T00:38:05Z,Python,80715
esperlman,JetCurry,1702.005,2016-12-15T21:22:06Z,Python,40402
esperlman,JetCurry,1702.005,2016-12-15T21:22:06Z,Jupyter Notebook,3802
SpaceML,GalaxyGAN,1702.006,2016-11-29T11:44:02Z,JavaScript,64399
SpaceML,GalaxyGAN,1702.006,2016-11-29T11:44:02Z,CSS,18040
SpaceML,GalaxyGAN,1702.006,2016-11-29T11:44:02Z,PHP,9563
SpaceML,GalaxyGAN,1702.006,2016-11-29T11:44:02Z,HTML,8849
SpaceML,GalaxyGAN,1702.006,2016-11-29T11:44:02Z,MATLAB,5826
SpaceML,GalaxyGAN,1702.006,2016-11-29T11:44:02Z,Shell,3375
SpaceML,GalaxyGAN,1702.006,2016-11-29T11:44:02Z,Python,546
dhuppenkothen,BlackHoleML,0000.000,2016-10-31T21:42:31Z,Jupyter Notebook,4737854
dhuppenkothen,BlackHoleML,0000.000,2016-10-31T21:42:31Z,TeX,179708
dhuppenkothen,BlackHoleML,0000.000,2016-10-31T21:42:31Z,Python,120941
jan-rybizki,Chempy,1702.011,2017-01-26T11:04:02Z,Jupyter Notebook,7377704
jan-rybizki,Chempy,1702.011,2017-01-26T11:04:02Z,Python,770270
jan-rybizki,Chempy,1702.011,2017-01-26T11:04:02Z,HTML,2307
afd-illinois,grim,1702.012,2013-09-15T06:00:11Z,Jupyter Notebook,430915
afd-illinois,grim,1702.012,2013-09-15T06:00:11Z,C++,298292
afd-illinois,grim,1702.012,2013-09-15T06:00:11Z,CMake,127653
afd-illinois,grim,1702.012,2013-09-15T06:00:11Z,Python,94591
afd-illinois,grim,1702.012,2013-09-15T06:00:11Z,C,54237
afd-illinois,grim,1702.012,2013-09-15T06:00:11Z,Objective-C,307
DJArmstrong,TransitSOM,1703.010,2016-08-15T09:50:23Z,Python,38388
nespinoza,ld-exosim,0000.000,2015-11-13T23:36:00Z,Python,47399
nespinoza,exonailer,1806.029,2015-11-14T19:28:07Z,Python,120032
nespinoza,exonailer,1806.029,2015-11-14T19:28:07Z,C,11326
nespinoza,mc-spam,1703.014,2015-02-17T15:56:04Z,C,221043
nespinoza,mc-spam,1703.014,2015-02-17T15:56:04Z,XS,186237
nespinoza,mc-spam,1703.014,2015-02-17T15:56:04Z,Python,72150
nespinoza,mc-spam,1703.014,2015-02-17T15:56:04Z,Perl,34067
nespinoza,mc-spam,1703.014,2015-02-17T15:56:04Z,Fortran,15412
nespinoza,mc-spam,1703.014,2015-02-17T15:56:04Z,Pure Data,1740
nespinoza,mc-spam,1703.014,2015-02-17T15:56:04Z,Makefile,195
exosports,transit,1704.008,2014-06-13T18:24:56Z,C,605046
exosports,transit,1704.008,2014-06-13T18:24:56Z,Python,78391
exosports,transit,1704.008,2014-06-13T18:24:56Z,Shell,27746
exosports,transit,1704.008,2014-06-13T18:24:56Z,Makefile,9016
exosports,transit,1704.008,2014-06-13T18:24:56Z,C++,3754
exosports,transit,1704.008,2014-06-13T18:24:56Z,SWIG,2759
exosports,transit,1704.008,2014-06-13T18:24:56Z,TeX,2398
exosports,transit,1704.008,2014-06-13T18:24:56Z,Batchfile,132
tripathi,Atmospheric-Athena,1703.013,2012-01-26T23:44:58Z,C,3382084
tripathi,Atmospheric-Athena,1703.013,2012-01-26T23:44:58Z,Shell,34993
tripathi,Atmospheric-Athena,1703.013,2012-01-26T23:44:58Z,MATLAB,32629
tripathi,Atmospheric-Athena,1703.013,2012-01-26T23:44:58Z,C++,29794
tripathi,Atmospheric-Athena,1703.013,2012-01-26T23:44:58Z,IDL,13414
tripathi,Atmospheric-Athena,1703.013,2012-01-26T23:44:58Z,Makefile,10465
tripathi,Atmospheric-Athena,1703.013,2012-01-26T23:44:58Z,Prolog,2622
equib,intrat,0000.000,2017-03-21T23:13:54Z,Makefile,5647658
equib,intrat,0000.000,2017-03-21T23:13:54Z,Fortran,14227
xraypy,xraylarch,1703.001,2012-05-07T03:20:16Z,Python,3163372
xraypy,xraylarch,1703.001,2012-05-07T03:20:16Z,Fortran,419295
xraypy,xraylarch,1703.001,2012-05-07T03:20:16Z,C,70607
xraypy,xraylarch,1703.001,2012-05-07T03:20:16Z,Shell,3179
xraypy,xraylarch,1703.001,2012-05-07T03:20:16Z,Rich Text Format,2698
xraypy,xraylarch,1703.001,2012-05-07T03:20:16Z,Makefile,2569
xraypy,xraylarch,1703.001,2012-05-07T03:20:16Z,Batchfile,1328
xraypy,xraylarch,1703.001,2012-05-07T03:20:16Z,C++,840
miguelzuma,hi_class_public,1808.010,2016-03-14T21:31:09Z,C,2421297
miguelzuma,hi_class_public,1808.010,2016-03-14T21:31:09Z,Jupyter Notebook,559832
miguelzuma,hi_class_public,1808.010,2016-03-14T21:31:09Z,Python,228033
miguelzuma,hi_class_public,1808.010,2016-03-14T21:31:09Z,CSS,170141
miguelzuma,hi_class_public,1808.010,2016-03-14T21:31:09Z,JavaScript,161212
miguelzuma,hi_class_public,1808.010,2016-03-14T21:31:09Z,C++,31487
miguelzuma,hi_class_public,1808.010,2016-03-14T21:31:09Z,HTML,26956
miguelzuma,hi_class_public,1808.010,2016-03-14T21:31:09Z,Makefile,6716
miguelzuma,hi_class_public,1808.010,2016-03-14T21:31:09Z,MATLAB,5559
junkoda,cola_halo,0000.000,2013-09-16T10:37:51Z,C,170682
junkoda,cola_halo,0000.000,2013-09-16T10:37:51Z,Makefile,3050
junkoda,cola_halo,0000.000,2013-09-16T10:37:51Z,Lua,1520
junkoda,sidm-nbody,1703.007,2016-04-04T07:53:00Z,C,352770
junkoda,sidm-nbody,1703.007,2016-04-04T07:53:00Z,Makefile,4078
vojtech-sidorin,quickclump,1704.006,2015-01-03T22:41:45Z,Python,45220
abs2k12,COCOA,1703.002,2017-03-27T10:21:18Z,Python,126313
abs2k12,COCOA,1703.002,2017-03-27T10:21:18Z,C,59570
abs2k12,COCOA,1703.002,2017-03-27T10:21:18Z,Fortran,35521
abs2k12,COCOA,1703.002,2017-03-27T10:21:18Z,Makefile,723
mayuresh159,starsense_algorithms,1703.005,2016-07-29T05:43:04Z,MATLAB,26323
denisleahy,SNRmodels,1703.006,2017-01-19T19:25:11Z,Tcl,517029
denisleahy,SNRmodels,1703.006,2017-01-19T19:25:11Z,Python,202282
bthorne93,PySM_public,1704.007,2016-08-02T16:23:55Z,Jupyter Notebook,1812667
bthorne93,PySM_public,1704.007,2016-08-02T16:23:55Z,Python,148322
dgrin1,axionCAMB,0000.000,2016-07-28T15:31:57Z,Fortran,1040688
dgrin1,axionCAMB,0000.000,2016-07-28T15:31:57Z,Makefile,2337
phil-mansfield,shellfish,0000.000,2016-04-04T22:49:48Z,Go,494642
phil-mansfield,shellfish,0000.000,2016-04-04T22:49:48Z,Python,27663
phil-mansfield,shellfish,0000.000,2016-04-04T22:49:48Z,Shell,865
pkgw,pwkit,1704.001,2014-05-17T20:15:04Z,Python,1499065
pkgw,pwkit,1704.001,2014-05-17T20:15:04Z,Fortran,198303
pkgw,pwkit,1704.001,2014-05-17T20:15:04Z,Prolog,142529
macrocosme,shwirl,1704.003,2017-03-27T05:13:10Z,Python,136729
macrocosme,shwirl,1704.003,2017-03-27T05:13:10Z,GLSL,1377
jakobherpich,pyICs,0000.000,2015-11-11T14:11:53Z,Python,46629
bsafdi,NPTFit,1705.014,2016-06-15T18:19:24Z,Python,130098
bsafdi,NPTFit,1705.014,2016-06-15T18:19:24Z,C,3788
bsafdi,NPTFit,1705.014,2016-06-15T18:19:24Z,Makefile,126
beckrob,Photo-z-SQL,1704.009,2016-05-02T08:18:49Z,C#,459653
migueldvb,cine,1708.002,2017-01-24T14:53:57Z,Python,28390
migueldvb,cine,1708.002,2017-01-24T14:53:57Z,TeX,5750
rbrthogan,GAz,0000.000,2014-12-03T15:33:38Z,Python,23060
eggplantbren,RJObject,0000.000,2013-04-14T02:22:04Z,TeX,78137
eggplantbren,RJObject,0000.000,2013-04-14T02:22:04Z,C++,20346
eggplantbren,RJObject,0000.000,2013-04-14T02:22:04Z,Python,4449
eggplantbren,RJObject,0000.000,2013-04-14T02:22:04Z,CMake,4326
eggplantbren,RJObject,0000.000,2013-04-14T02:22:04Z,Julia,1594
eggplantbren,RJObject,0000.000,2013-04-14T02:22:04Z,Makefile,533
eggplantbren,RJObject,0000.000,2013-04-14T02:22:04Z,Shell,74
H-E-L-P,XID_plus,1704.012,2014-07-21T08:56:25Z,Stan,94646
H-E-L-P,XID_plus,1704.012,2014-07-21T08:56:25Z,Python,94450
H-E-L-P,XID_plus,1704.012,2014-07-21T08:56:25Z,Dockerfile,467
mivp,encube,1706.007,2016-09-07T23:24:29Z,JavaScript,1669745
mivp,encube,1706.007,2016-09-07T23:24:29Z,C++,232696
mivp,encube,1706.007,2016-09-07T23:24:29Z,Python,101242
mivp,encube,1706.007,2016-09-07T23:24:29Z,C,45120
mivp,encube,1706.007,2016-09-07T23:24:29Z,GLSL,40371
mivp,encube,1706.007,2016-09-07T23:24:29Z,HTML,31413
mivp,encube,1706.007,2016-09-07T23:24:29Z,CSS,25404
mivp,encube,1706.007,2016-09-07T23:24:29Z,Shell,7538
mivp,encube,1706.007,2016-09-07T23:24:29Z,Makefile,1013
mivp,encube,1706.007,2016-09-07T23:24:29Z,CMake,848
jeremysanders,mbproj2,1705.008,2017-02-07T14:06:24Z,Python,173939
sbird,GenPK,1706.006,2012-01-12T21:40:08Z,C++,50878
sbird,GenPK,1706.006,2012-01-12T21:40:08Z,C,5917
sbird,GenPK,1706.006,2012-01-12T21:40:08Z,Makefile,2264
sbird,GenPK,1706.006,2012-01-12T21:40:08Z,Python,990
Kambrian,oPDF,0000.000,2014-11-12T19:40:34Z,Jupyter Notebook,211713
Kambrian,oPDF,0000.000,2014-11-12T19:40:34Z,C,85614
Kambrian,oPDF,0000.000,2014-11-12T19:40:34Z,Python,60823
Kambrian,oPDF,0000.000,2014-11-12T19:40:34Z,C++,25484
Kambrian,oPDF,0000.000,2014-11-12T19:40:34Z,Makefile,2922
Kambrian,oPDF,0000.000,2014-11-12T19:40:34Z,Shell,1711
Kambrian,HBT,1711.022,2014-08-09T11:49:26Z,C,221748
Kambrian,HBT,1711.022,2014-08-09T11:49:26Z,Fortran,17159
Kambrian,HBT,1711.022,2014-08-09T11:49:26Z,Objective-C,15004
Kambrian,HBT,1711.022,2014-08-09T11:49:26Z,Shell,5149
Kambrian,HBT,1711.022,2014-08-09T11:49:26Z,Makefile,4829
Kambrian,SubGen,0000.000,2015-08-07T17:54:03Z,Python,18372
Kambrian,MLWL,0000.000,2014-10-16T17:49:44Z,MATLAB,948452
Kambrian,MLWL,0000.000,2014-10-16T17:49:44Z,Fortran,655300
Kambrian,MLWL,0000.000,2014-10-16T17:49:44Z,HTML,41821
Kambrian,MLWL,0000.000,2014-10-16T17:49:44Z,Python,40847
Kambrian,MLWL,0000.000,2014-10-16T17:49:44Z,Makefile,1868
Kambrian,MLWL,0000.000,2014-10-16T17:49:44Z,M,214
radio-astro-tools,statcont,1704.004,2017-01-04T21:16:02Z,Python,215391
msm550,DMATIS,1705.002,2018-03-05T22:42:03Z,Python,8796
rathnakumars,difference-smoothing,1704.013,2017-03-21T10:02:25Z,MATLAB,53183
ArnaudCassan,microlensing,1704.014,2017-02-20T20:53:31Z,Python,43989
morriscb,The-wiZZ,1706.008,2016-02-14T16:14:26Z,Python,87562
morriscb,The-wiZZ,1706.008,2016-02-14T16:14:26Z,Dockerfile,378
sum33it,scalpy,0000.000,2015-01-01T10:58:27Z,Python,60704
adammoss,supernovae,1705.017,2016-06-20T19:28:42Z,Python,75344
adammoss,supernovae,1705.017,2016-06-20T19:28:42Z,TeX,35032
EliseJ,astroABC,1705.016,2016-07-11T21:14:37Z,Python,66042
EliseJ,superabc,0000.000,2016-10-19T18:33:20Z,Python,44465
dalya,WeirdestGalaxies,1705.015,2016-11-14T06:00:47Z,Jupyter Notebook,979097
BogdanCiambur,PROFILER,1705.010,2016-07-24T03:04:02Z,Python,59156
kazewong,Intercut,0000.000,2015-07-28T19:04:30Z,Python,41650
tcollett,LensPop,1705.009,2015-05-26T17:14:48Z,sed,7160245
tcollett,LensPop,1705.009,2015-05-26T17:14:48Z,Python,424745
tcollett,LensPop,1705.009,2015-05-26T17:14:48Z,Fortran,150948
tcollett,LensPop,1705.009,2015-05-26T17:14:48Z,Common Lisp,3835
tdaylan,pcat,1705.004,2016-04-30T22:36:42Z,Python,839939
tdaylan,pcat,1705.004,2016-04-30T22:36:42Z,C,1488
CajoterBraak,demc2,1705.003,2015-06-30T09:56:40Z,R,43660
benmontet,f3,1705.006,2017-05-07T19:45:01Z,Jupyter Notebook,201253
benmontet,f3,1705.006,2017-05-07T19:45:01Z,Python,27830
HHTpy,HHTpywrapper,0000.000,2015-10-01T18:11:38Z,Jupyter Notebook,575579
HHTpy,HHTpywrapper,0000.000,2015-10-01T18:11:38Z,Python,10635
iancze,PSOAP,1705.013,2016-10-08T04:37:44Z,Python,351158
iancze,PSOAP,1705.013,2016-10-08T04:37:44Z,Shell,566
dougalsutherland,py-sdm,1808.009,2012-12-17T06:23:00Z,Python,265012
andycasey,sick,1706.009,2013-08-18T04:14:24Z,Python,204551
andycasey,sick,1706.009,2013-08-18T04:14:24Z,TeX,122567
oscaribv,exotrending,1706.001,2017-02-10T14:26:30Z,Fortran,16562
oscaribv,exotrending,1706.001,2017-02-10T14:26:30Z,Python,15478
oscaribv,exotrending,1706.001,2017-02-10T14:26:30Z,Makefile,898
temken,DaMaSCUS,1706.003,2017-06-06T10:16:31Z,C++,107153
temken,DaMaSCUS,1706.003,2017-06-06T10:16:31Z,Makefile,1498
temken,DaMaSCUS,1706.003,2017-06-06T10:16:31Z,Shell,178
arhstevens,DarkSage,1706.004,2017-05-11T00:35:29Z,C,236984
arhstevens,DarkSage,1706.004,2017-05-11T00:35:29Z,Python,110129
arhstevens,DarkSage,1706.004,2017-05-11T00:35:29Z,Makefile,2780
abmantz,lmc,1706.005,2017-01-02T19:16:05Z,Python,77433
rossfadely,star-galaxy-classification,0000.000,2012-04-02T16:04:43Z,TeX,104992
rossfadely,star-galaxy-classification,0000.000,2012-04-02T16:04:43Z,C,75526
rossfadely,star-galaxy-classification,0000.000,2012-04-02T16:04:43Z,Python,75007
miche-levi,pncbc-eftofpng,0000.000,2017-05-15T13:38:58Z,Mathematica,1693722
McWilliamsCenter,CMUDeepLens,0000.000,2017-03-06T21:49:18Z,Jupyter Notebook,177594
McWilliamsCenter,CMUDeepLens,0000.000,2017-03-06T21:49:18Z,Python,20734
grahambell,pymoc,1707.005,2014-05-23T00:11:42Z,Python,92828
mavrix93,LightCurvesClassifier,1708.017,2017-02-05T20:08:11Z,Python,418737
mavrix93,LightCurvesClassifier,1708.017,2017-02-05T20:08:11Z,Jupyter Notebook,350190
mavrix93,LightCurvesClassifier,1708.017,2017-02-05T20:08:11Z,HTML,54961
mavrix93,LightCurvesClassifier,1708.017,2017-02-05T20:08:11Z,JavaScript,24468
mavrix93,LightCurvesClassifier,1708.017,2017-02-05T20:08:11Z,CSS,17033
mavrix93,LightCurvesClassifier,1708.017,2017-02-05T20:08:11Z,Shell,4522
mavrix93,LightCurvesClassifier,1708.017,2017-02-05T20:08:11Z,Dockerfile,1932
smeingast,PNICER,0000.000,2016-04-25T20:49:59Z,Jupyter Notebook,206531
smeingast,PNICER,0000.000,2016-04-25T20:49:59Z,Python,187260
lnwoolsey,tempest,0000.000,2014-09-25T17:14:19Z,Python,34085
awblocker,rowavedt,0000.000,2013-01-18T17:23:11Z,C,26693
awblocker,rowavedt,0000.000,2013-01-18T17:23:11Z,R,12624
mtlam,PyPulse,1706.011,2015-06-15T02:10:21Z,Python,238015
mtlam,PyPulse,1706.011,2015-06-15T02:10:21Z,Jupyter Notebook,874
atakan,KeplerSolver,1706.012,2017-06-29T12:29:27Z,C,19825
atakan,KeplerSolver,1706.012,2017-06-29T12:29:27Z,Makefile,1077
LucaMalavolta,CCFpams,0000.000,2017-03-24T14:45:04Z,Fortran,306228
LucaMalavolta,CCFpams,0000.000,2017-03-24T14:45:04Z,Shell,1103
LucaMalavolta,CCFpams,0000.000,2017-03-24T14:45:04Z,Python,883
stevertaylor,gw_pta_emulator,0000.000,2016-11-30T00:54:11Z,Jupyter Notebook,29346
jobovy,simple-m2m,0000.000,2016-12-06T15:35:08Z,Jupyter Notebook,7104650
jobovy,simple-m2m,0000.000,2016-12-06T15:35:08Z,Python,67387
tvwenger,HII-Region-Models,1707.001,2017-07-05T18:53:08Z,Python,172896
tvwenger,HII-Region-Models,1707.001,2017-07-05T18:53:08Z,Fortran,98277
ntveem,sterile-dm,0000.000,2015-07-23T17:24:59Z,Fortran,1460675
ntveem,sterile-dm,0000.000,2015-07-23T17:24:59Z,Python,30262
ntveem,sterile-dm,0000.000,2015-07-23T17:24:59Z,Makefile,1213
gwastro,pycbc,1805.030,2015-03-03T12:19:19Z,Python,5395566
gwastro,pycbc,1805.030,2015-03-03T12:19:19Z,Shell,129909
gwastro,pycbc,1805.030,2015-03-03T12:19:19Z,C++,38317
gwastro,pycbc,1805.030,2015-03-03T12:19:19Z,HTML,21990
gwastro,pycbc,1805.030,2015-03-03T12:19:19Z,C,5058
gwastro,pycbc,1805.030,2015-03-03T12:19:19Z,JavaScript,4571
gwastro,pycbc,1805.030,2015-03-03T12:19:19Z,Dockerfile,3404
gwastro,pycbc,1805.030,2015-03-03T12:19:19Z,CSS,2861
oscaribv,pyaneti,1707.003,2017-02-10T15:41:49Z,Python,126669
oscaribv,pyaneti,1707.003,2017-02-10T15:41:49Z,Fortran,58467
oscaribv,pyaneti,1707.003,2017-02-10T15:41:49Z,Makefile,1141
astrocatalogs,astrocats,0000.000,2016-01-11T08:24:37Z,Python,537930
JohannesBuchner,nway,0000.000,2017-05-17T17:58:51Z,Python,106896
JohannesBuchner,nway,0000.000,2017-05-17T17:58:51Z,Shell,1759
jcoupon,venice,1802.002,2015-06-18T11:16:24Z,C,86540
jcoupon,venice,1802.002,2015-06-18T11:16:24Z,Makefile,1314
jcoupon,venice,1802.002,2015-06-18T11:16:24Z,C++,317
moustakas,impro,1708.029,2013-10-15T22:31:26Z,IDL,1885707
moustakas,impro,1708.029,2013-10-15T22:31:26Z,Prolog,168335
moustakas,impro,1708.029,2013-10-15T22:31:26Z,Fortran,153830
moustakas,impro,1708.029,2013-10-15T22:31:26Z,Perl,7310
moustakas,impro,1708.029,2013-10-15T22:31:26Z,Makefile,621
PeterDenton,ANA,1708.028,2017-03-14T15:55:43Z,C++,42796
PeterDenton,ANA,1708.028,2017-03-14T15:55:43Z,Python,12437
PeterDenton,ANA,1708.028,2017-03-14T15:55:43Z,Makefile,910
PeterDenton,Nu-Pert,0000.000,2016-04-11T21:56:29Z,C++,70045
PeterDenton,Nu-Pert,0000.000,2016-04-11T21:56:29Z,Makefile,792
PeterDenton,Nu-Pert,0000.000,2016-04-11T21:56:29Z,C,776
dgerosa,filltex,0000.000,2016-11-11T19:35:48Z,TeX,9111
dgerosa,filltex,0000.000,2016-11-11T19:35:48Z,Python,7084
dgerosa,filltex,0000.000,2016-11-11T19:35:48Z,Shell,2028
CoSMoMVPA,CoSMoMVPA,0000.000,2013-08-27T19:29:12Z,MATLAB,1774114
CoSMoMVPA,CoSMoMVPA,0000.000,2013-08-27T19:29:12Z,Python,9320
CoSMoMVPA,CoSMoMVPA,0000.000,2013-08-27T19:29:12Z,Makefile,8119
